Date,Time,DayOfWeek,CrimeType,Severity,WeaponUsed,VictimAge,VictimGender,SuspectAge,SuspectGender,Location,Temperature,PopulationDensity,PolicePatrolFrequency,ResponseTime,CrimeRate
2022-01-01,02:00 AM,Saturday,Theft,Low,Other,36.0,Female,41.0,Male,Urban,63.952946564877166,509.97527340646695,Medium,10.151214005322249,0.5196678964659299
2022-03-31,12:00 PM,Thursday,Theft,Low,None,18.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,High,8.688796170717499,0.5196678964659299
2022-05-22,03:00 PM,Sunday,Robbery,High,Firearm,44.0,Female,51.0,Male,Suburban,72.21824990217793,881.2582647567717,High,24.923693889380623,0.7869281058966617
2022-11-16,02:00 AM,Wednesday,Robbery,High,Other,44.0,Female,29.0,Male,Suburban,40.45329786654516,336.38337709013456,Medium,6.572315561312171,0.5196678964659299
2022-02-07,06:00 PM,Monday,Theft,Medium,None,44.0,Female,39.0,Male,Urban,49.165314201589155,139.82852753566883,Medium,22.164662552860825,0.08273508306224109
2022-10-20,08:00 PM,Thursday,Burglary,High,Firearm,23.0,Male,44.0,Male,Urban,59.43861683664713,509.97527340646695,Low,14.161423018829783,0.5196678964659299
2022-05-19,09:00 PM,Thursday,Theft,High,Knife,57.0,Female,53.0,Female,Rural,35.595421517612785,509.97527340646695,Low,23.894781072132556,0.6771012763573646
2022-12-22,01:00 AM,Thursday,Robbery,High,Firearm,44.0,Female,62.0,Female,Urban,86.14942777386896,509.97527340646695,Low,29.10958546960094,0.1989173595152668
2022-11-29,04:00 AM,Tuesday,Burglary,High,Other,65.0,Female,53.0,Female,Suburban,65.01243383221939,100.89773162703753,Low,16.689723712469167,0.07973855742946134
2022-09-16,04:00 AM,Friday,Robbery,Low,Knife,52.0,Male,44.0,Male,Suburban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.8370221306483306
2022-06-10,06:00 PM,Friday,Burglary,Medium,None,36.0,Female,44.0,Female,Suburban,59.43861683664713,641.4219264024581,Low,16.689723712469167,0.5196678964659299
2022-06-27,09:00 AM,Monday,Assault,High,Knife,29.0,Female,44.0,Female,Suburban,36.60091963079032,509.97527340646695,Medium,11.653959651279411,0.5196678964659299
2022-01-10,02:00 AM,Monday,Robbery,Low,None,33.0,Female,53.0,Female,Rural,65.50501891470984,509.97527340646695,Medium,10.378014926151023,0.5196678964659299
2022-09-18,07:00 AM,Sunday,Robbery,Low,None,60.0,Male,42.0,Male,Rural,59.43861683664713,567.6376017279238,Medium,25.634449446724293,0.13479782841947707
2022-05-18,03:00 AM,Wednesday,Theft,Low,Firearm,44.0,Male,49.0,Female,Urban,59.43861683664713,319.3318307573924,High,29.677059100149258,0.9136695974427194
